origin_tweet_full_text
"The world needs to know the situation in Myanmar for justice. We Need Democracy and We Stand With Mother Su. Please Help us. 

#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader #Aung_San_Suu_Kyi_government https://t.co/wrny6wTC8G"
"Wifi will be cut off at 12 PM (MST)
Please be safe Myanmar
please be strong! 
Spread this situation before wifi cut off
#SaveMyanmar 🇲🇲 https://t.co/6Tz2RV4w8y"
JUST IN: Myanmar Banks Association says all Myanmar banks have been closed nationwide (AFP).
#BREAKING Myanmar military declares one-year state of emergency: TV https://t.co/khi4VaWaat
"NEW: Myanmar military declares *one year state of emergency,* alleges election fraud in November's parliamentary elex -- where Aung San Suu Kyi's National League for Democracy pummeled Tatmadaw (army) party in landslide. Election commission rejects army claim. @CBSNews is here.🇲🇲"
"Myanmar's military has taken control of the country in a coup and declared a state of emergency, following the detention of Aung San Suu Kyi and other senior government leaders in early morning raids on Monday. https://t.co/Lg9WR836cI"
"The telecommunication and broadcasting channels in Myanmar had been cut out and the world needs to know the situation in Myanmar for justice.  

#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader #Aung_San_Suu_Kyi_government https://t.co/cWxC6USI1A"
"Please help us🙏🙏🙏
We need justice and freedom!
#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader #Aung_San_Suu_Kyi_government https://t.co/Sx5B0XLx2x"
"Please help us and spread this by using these hashtags. 
People need to know about Myanmar's situation. 
We,Myanmar, need help. 
#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader #Aung_San_Suu_Kyi_government https://t.co/mQL3gHFIOJ"
"This photo made me cry.
We hope to be safe Our National Mother Aung San Suu Kyi and NLD Leaders. 🙏🏻

Photo Credit
https://t.co/JSfl8ecfHJ

#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader,  #Aung_San_Suu_Kyi_government https://t.co/zveIiGj6y1"
"The pandemic hasn't slowed the pace of politics in SE Asia. In the last year, we've seen Malaysia's reformist govt ousted, Lee Hsien Loong re-elected, Jokowi's son and son-in-law elected as mayors, Communist Party congresses in Lao &amp; Vietnam and now an apparent coup in Myanmar."
"We have no phone services and TV broadcasting lines are being cut off ..I just come and say hi/ bye before they cut off our wifi . I’m not okay what’s happening in the first day February 😭 
#SaveMyanmar #myanmar  #Justiceformyanmar https://t.co/MiDQAXwW3l"
"South East Asia must be Democracy !!!

#Myanmar #Myanmarcoup"
International media can't get into Myanmar right now because of the pandemic. It's also very difficult to leave and travel elsewhere. It's literally the perfect time for the military to seize power. #Myanmar
What’s happening in Myanmar: https://t.co/wfJMXqLdAl
"Breaking news in Myanmar ‼️
Our leader #AungSanSuuKyi has been arrested!
Help spread our country situation to the world🙇‍♀️
Our mobile networks have been cut down and soon will be our wifi network.
Our country &amp; leader need help! 
#Myanmar #Save_Burma 
#SaveMyanmar 
#SaveBurma https://t.co/XTNuvdDHzD"
Myanmar National TV just canceled its program today for both broadcasting and Radio. https://t.co/cddl93RRmO
"[HELP RT] What is happening in Myanmar need to be heard and this is what a COUP looks like.

#WhatishappeninginMyanmar 
#SaveMyanmar
#Reject_the_Military https://t.co/e452CJDww8"
"Just got the information that wifi connection will also be cut off at 12 PM (Myanmar Time). Stay safe and take care until we meet again, everyone. 🙏🏼😭😭😭
#SaveMyammar"
"All internet lines in Myanmar have been cut off, so please help us and trend us
Plz trend 🙏 

#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader #Aung_San_Suu_Kyi_government 

Guys let's trend on Twitter🙏 https://t.co/6GCZng7npd"
"Guys pls help us 🙏our wifi connection will be cut out soon😥

#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader,  #Aung_San_Suu_Kyi_government!!!"
"Braking News 📻

They cut off all the telecommunication the whole morning. 

Please trend using these hashtags on Twitter.

#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader,  #AungSanSuuKyi #government https://t.co/LLD7nrVsgk"
"In Myanmar, the military was always in charge; same as Thailand. This coup in Myanmar, like the 2014 coup in Thailand, is merely the hidden hand revealing itself."
"According to the political situation in Myanmar,the internet line&amp;phone line are cut off now.We need the help of the world🙏🏻
#savemyanmar https://t.co/JebHgL13uh"
"The commander in chief of Myanmar’s armed services, Min Aung Hlaing, who has reportedly seized control of the country, has been under US sanction since December 2019. He was designated for serious human rights abuses committed against the Rohingya. https://t.co/d1CaGDvcI4"
"Solidarity! 

A Myanmar community in Bangkok hangs up a picture of Aung San Suu Kyi on Monday after a military coup deposed her party and put her under arrest. 

Read more here -&gt; https://t.co/1VRn3xDB6l…

#savemyanmar #myanmar #รัฐประหาร #รัฐประหารพม่า https://t.co/NFoPmCNYQH"
"Emergency: the coup started in Myanmar. 

History repeats and stupidity at its best. 😡 

Our friend Min Thwae Thit was detained along with U Mya Aye and U Han Thar Myint. Phone lines are off now. https://t.co/EFbhQC6T7j"
Hello. I understand this is not the kind of content people here followed me for and I truly am sorry for having to bring these stuff to your timeline. But my country has just been taken over by a military dictatorship(again). https://t.co/N9bRIMj44h
"#BREAKING UN Secretary-General Antonio Guterres  condemns the military detention of Myanmar's leaders in a coup, including de facto leader Aung San Suu Kyi https://t.co/01sednpgdM"
"#UPDATES Myanmar's military stage a coup, detaining democratically elected leader Aung San Suu Kyi, after weeks of rising tension between the military and the civilian government over elections in November Suu Kyi's party won easily https://t.co/ldinkqReQK https://t.co/hsSHHqbWt1"
"Pray for Democracy. 🙇

Please Stay safe, Myanmar Citizens. 

#SaveMyanmar https://t.co/3votJOnkFg"
"Hello Everyone.Our country Burma(Myanmar)has been destained by military and we need help. Only the WiFi has connection.Plz make trend for us.
#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader #Aung_San_Suu_Kyi_government"
"Not related to Win

According to political situation in Myanmar, our internet line and phone line are cut off. Hope condition will be back to normal condition soon.

#SaveMyanmar https://t.co/KghtIdaSf3"
This is the moment Myanmar found out that the military has seized control of the country after detaining de-facto leader Aung San Suu Kyi and other politicians. Military TV said a state of emergency has been declared for a year. https://t.co/6gDnKZtMJd
"#Save_Myanmar 🇲🇲
#JusticeForMyanmar 
#SaveBurma 

Help us! Military has detained our elected democratic government, party leaders and political activists in Myanmar. National television channels and phone services are cut out nationwide. Help us, world leading democracy! #helpus https://t.co/notJdqBNeU"
The military says it will hold another round of general elections and transfer power to the winner.  https://t.co/tgiaz9CaJG
"There're soliders in streets.The President of Myanmar,Aung San Suu Kyi,several chief ministers &amp; activists're detained by military .#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader,  #Aung_San_Suu_Kyi_government https://t.co/ul7wTsI65d"
"BREAKING: Amnesty International calls for the immediate release of Aung San Suu Kyi &amp; all those arrested by the Myanmar military today.

https://t.co/N6Gkmf3uOi"
"Please spread this🙏
#JusticeForMyanmar 
#Save_Myanmar 
#Save_Burma 
#Reject_the_Myanmar_Military 
#Myanmar_Need_Democracy
#Help_us_and_support_our_Leader
#Aung_San_Suu_Kyi_government
#We_support_Aung_San_Suu_Kyi https://t.co/0ABqNWJlvl"
"‼️PLEASE READ &amp; SPREAD‼️

This is not from me but sent by someone from Myanmar. PLEASE LET US HELP THEM TO LET THE WORLD KNOW ABT THEIR SITUATION🙇‍♀️‼️‼️‼️ https://t.co/wxIGE4Ndng"
"I strongly condemn the coup in #Myanmar and call on the military to release all who have been unlawfully detained in raids across the country. 

The outcome of the elections has to be respected and democratic process needs to be restored."
"✨ Not related to GULF 🙏

Military has detained our elected democratic government, party leaders and political activists in Myanmar. 

We couldn't let it happen again.
Please help spread the news!

#SaveMyanmar
#Save_Myanmar 
#We_need_democracy
#Aung_San_Suu_Kyi_government https://t.co/o4zgp6Ftqe"
"@HOTGIRLNAMI @ohseijooh THERES A PETITION YOU CAN SIGN

https://t.co/xEADlRr77F"
#BREAKING US warns of response after military detains Myanmar officials https://t.co/k4JoiuRKVb
"Spread the words and let the world know!🙏🏻🙏🏻🙏🏻

#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader,  #Aung_San_Suu_Kyi_government!!! https://t.co/gFl61UYs8R"
"❗❗❗ 🇲🇲🇲🇲🇲🇲❗❗❗

We , Myanmar citizens need  the world to know what's happening in Myanmar right now   before our wifis are cut off. 

They already cut off TVs broadcasting lines, phone services in order to prevent us reaching  to the world.

#saveMyanmar
#myanmar https://t.co/Ogj5hfGbcm"
"#MYANMAR: The army has taken control of the country in an apparent coup and declared a state of emergency.

State Counselor (a position equivalent to Prime Minister) Aung San Suu Kyi, has been detained.

Power has been handed to the Head of the Army, General Min Aung Hlaing. https://t.co/s1tl81Civn"
"Happy new month 🎉 #ROBJUN has a quick and efficient way to recharge thru Mpesa 4 Telkom/Airtel/Safaricom. Use paybill number 990960 acc no é line you're recharging

Myanmar Study Mark Sonko HELB President Kenyatta Mourinho Naivasha Spurs Thika Aung San Suu Kyi #February2021 Mark https://t.co/KcipeXE3MA"
"Guys pls help us ! This is what we happen in our country 🙏🙏
#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader,  #Aung_San_Suu_Kyi_government https://t.co/oQq2JEPPc1"
"I strongly condemn the coup carried out by the #Myanmar military and call for the immediate release of those detained. 

Election results and constitution must be respected. 

Myanmar's people want democracy. The EU stands with them."
"Guys please help spread these hashtags, let's help and save Myanmar🙏🇲🇲

#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader #Aung_San_Suu_Kyi_government https://t.co/XCnR7QBeFd"
"Map of Myanmar and factfile, 'what we know so far' about February 1 coup @AFP https://t.co/41QNaOz9Ot"
Three cars with Myanmar just drive past blasting patriotic music. The back of the truck was loaded with men carrying swords. https://t.co/P1FvTbbFfv
"Nothing happen to our leadr Daw Aung San Suu Kyi 🙏Help !!! 
#SaveMyanmar #myanmar https://t.co/3C5q6PiQ06"
"PM @narendramodi jis New India is emerging out of Covid-19 as a true Vishwa Guru. 
India has delivered vaccines to Brazil, Bhutan,Maldives, Bangladesh,Nepal, Seychelles,Myanmar, Mauritius. #VaccineMaitri https://t.co/0n2B2nVOKm"
"Once upon a time they conducted ethnic cleansing of #Rohingya community, look this is what the punishment of God . It's coup, most shameful situation for any country. 
Political Law states that "" Every action has equal or more similar reactions""
#Myanmar https://t.co/XsTtvZSXpq"
"UPDATE: Military Coup in Myanmar

Police trucks are seen in Yangon before noon on Monday after the Myanmar military staged a coup earlier in the morning. https://t.co/qKa0bqWar3"
"Please help us and spread this by using these hashtags. 
People need to know about Myanmar's situation. 
We,Myanmar, need help. 
#Save_Myanmar 🇲🇲 
#Save_Burma 🇲🇲 
#Reject_the_Military 
#We_need_democracy
#Help_us_and_support_our_Leader #Aung_San_Suu_Kyi_government  #crd https://t.co/pRYstsi2vT"
I won't weep for Aung San Suu Kyi; but I will for Myanmar 's democracy.
I just want to tell smth and this can be my last post 😪 Our  Myanmar's leader Aung San Suu Kyi has been detained by military and its the worst thing I could say. #myanmar #AungSanSuuKyi #whatshappeninginmyanmar @BTS_twt https://t.co/dX8QRnlOLM
Myanmar's Suu Kyi urged people to oppose a coup: published statement https://t.co/cSgoJeKFcT https://t.co/a7NXQtML4z
